Event	ID	Name			Wwise Object Path	Notes
	2959533290	Play_Amb			\Default Work Unit\Play_Amb	

Game Parameter	ID	Name			Wwise Object Path	Notes
	1240670792	Distance			\Default Work Unit\Distance	

Modulator LFO	ID	Name			Wwise Object Path	Notes
	277299988	Wind_LFO_Slow			\Default Work Unit\Wind_LFO_Slow	
	635060621	Wind_LFO_Fast			\Default Work Unit\Wind_LFO_Fast	

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	84069073	Amb_RFX_Bird_Eurasian_Pygmy_Owl_A_08	C:\Users\RSTD\Documents\WwiseProjects\DarkWorld\.cache\Windows\SFX\Amb_RFX_Bird_Eurasian_Pygmy_Owl_A_08_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\AMB\Amb_Design_Gate\Birds_RFX\RFX_Eurasian_Pygmy_Owl\Amb_RFX_Bird_Eurasian_Pygmy_Owl_A_08		47104
	97327692	Amb_RFX_Bird_Eurasian_Wren_04	C:\Users\RSTD\Documents\WwiseProjects\DarkWorld\.cache\Windows\SFX\Amb_RFX_Bird_Eurasian_Wren_04_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\AMB\Amb_Design_Gate\Birds_RFX\RFX_Eurasian_Wren\Amb_RFX_Bird_Eurasian_Wren_04		291988
	97707781	Amb_RFX_Bird_Eurasian_Golden_Oriole_A_05	C:\Users\RSTD\Documents\WwiseProjects\DarkWorld\.cache\Windows\SFX\Amb_RFX_Bird_Eurasian_Golden_Oriole_A_05_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\AMB\Amb_Design_Gate\Birds_RFX\RFX_Eurasian_Golden_Oriole\Amb_RFX_Bird_Eurasian_Golden_Oriole_A_05		66130
	101981967	Amb_RFX_Insect_Cricket_F_02	C:\Users\RSTD\Documents\WwiseProjects\DarkWorld\.cache\Windows\SFX\Amb_RFX_Insect_Cricket_F_02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\AMB\Amb_Design_Gate\Insect_RFX\RFX_Insect_Cricket_F\Amb_RFX_Insect_Cricket_F_02		456988
	103635040	Amb_RFX_Bird_Common_Shelduck_04	C:\Users\RSTD\Documents\WwiseProjects\DarkWorld\.cache\Windows\SFX\Amb_RFX_Bird_Common_Shelduck_04_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\AMB\Amb_Design_Gate\Birds_RFX\RFX_Common_Shelduck\Amb_RFX_Bird_Common_Shelduck_04		218972
	108101045	Amb_RFX_Bird_European_Robin_03 1	C:\Users\RSTD\Documents\WwiseProjects\DarkWorld\.cache\Windows\SFX\Amb_RFX_Bird_European_Robin_03 1_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\AMB\Amb_Design_Gate\Birds_RFX\RFX_European_Robin\Amb_RFX_Bird_European_Robin_03 1		263470
	119719320	Amb_RFX_Bird_Water_Pipit_C_04	C:\Users\RSTD\Documents\WwiseProjects\DarkWorld\.cache\Windows\SFX\Amb_RFX_Bird_Water_Pipit_C_04_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\AMB\Amb_Design_Gate\Birds_RFX\RFX_Water_Pipit\Amb_RFX_Bird_Water_Pipit_C_04		30448
	124671868	Amb_RFX_Bird_Demoiselle_Crane_01	C:\Users\RSTD\Documents\WwiseProjects\DarkWorld\.cache\Windows\SFX\Amb_RFX_Bird_Demoiselle_Crane_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\AMB\Amb_Design_Gate\Birds_RFX\RFX_Demoiselle_Crane\Amb_RFX_Bird_Demoiselle_Crane_01		129424
	128664117	Amb_RFX_Bird_Eurasian_Tree_Sparrow_B_03	C:\Users\RSTD\Documents\WwiseProjects\DarkWorld\.cache\Windows\SFX\Amb_RFX_Bird_Eurasian_Tree_Sparrow_B_03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\AMB\Amb_Design_Gate\Birds_RFX\RFX_Eurasian_Tree_Sparrow\Amb_RFX_Bird_Eurasian_Tree_Sparrow_B_03		29464
	134734135	Amb_RFX_Bird_Demoiselle_Crane_03	C:\Users\RSTD\Documents\WwiseProjects\DarkWorld\.cache\Windows\SFX\Amb_RFX_Bird_Demoiselle_Crane_03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\AMB\Amb_Design_Gate\Birds_RFX\RFX_Demoiselle_Crane\Amb_RFX_Bird_Demoiselle_Crane_03		108844
	141152429	Amb_RFX_Bird_Eurasian_Wren_03	C:\Users\RSTD\Documents\WwiseProjects\DarkWorld\.cache\Windows\SFX\Amb_RFX_Bird_Eurasian_Wren_03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\AMB\Amb_Design_Gate\Birds_RFX\RFX_Eurasian_Wren\Amb_RFX_Bird_Eurasian_Wren_03		275372
	143508101	Amb_RFX_Bird_Eurasian_Golden_Oriole_B_07	C:\Users\RSTD\Documents\WwiseProjects\DarkWorld\.cache\Windows\SFX\Amb_RFX_Bird_Eurasian_Golden_Oriole_B_07_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\AMB\Amb_Design_Gate\Birds_RFX\RFX_Eurasian_Golden_Oriole\Amb_RFX_Bird_Eurasian_Golden_Oriole_B_07		111784
	148896932	Amb_RFX_Bird_Great_Spotted_Cuckoo_C_02	C:\Users\RSTD\Documents\WwiseProjects\DarkWorld\.cache\Windows\SFX\Amb_RFX_Bird_Great_Spotted_Cuckoo_C_02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\AMB\Amb_Design_Gate\Birds_RFX\RFX_Great_Spotted_Cuckoo\Amb_RFX_Bird_Great_Spotted_Cuckoo_C_02		302888
	151955263	Amb_RFX_Bird_Common_Starling_B_10	C:\Users\RSTD\Documents\WwiseProjects\DarkWorld\.cache\Windows\SFX\Amb_RFX_Bird_Common_Starling_B_10_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\AMB\Amb_Design_Gate\Birds_RFX\RFX_Common_Starling\Amb_RFX_Bird_Common_Starling_B_10		100024
	163099420	Amb_RFX_Animal_Squirrel_D_Main_03	C:\Users\RSTD\Documents\WwiseProjects\DarkWorld\.cache\Windows\SFX\Amb_RFX_Animal_Squirrel_D_Main_03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\AMB\Amb_Design_Gate\RFX_Squirrel\Amb_RFX_Animal_Squirrel_D_Main_03		352864
	167608203	Amb_RFX_Bird_Eurasian_Rock_Pipit_A_03	C:\Users\RSTD\Documents\WwiseProjects\DarkWorld\.cache\Windows\SFX\Amb_RFX_Bird_Eurasian_Rock_Pipit_A_03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\AMB\Amb_Design_Gate\Birds_RFX\RFX_Eurasian_Rock_Pipit\Amb_RFX_Bird_Eurasian_Rock_Pipit_A_03		26524
	170827374	Amb_Branch_Rustle_Apple_Tree_RFX-005	C:\Users\RSTD\Documents\WwiseProjects\DarkWorld\.cache\Windows\SFX\Amb_Branch_Rustle_Apple_Tree_RFX-005_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\AMB\Amb_Design_Gate\Branch_Rustle\Branch_Rustle_Apple_Tree_RFX\Amb_Branch_Rustle_Apple_Tree_RFX-005		662132
	181470793	Amb_RFX_Bird_Great_Cormorant_15	C:\Users\RSTD\Documents\WwiseProjects\DarkWorld\.cache\Windows\SFX\Amb_RFX_Bird_Great_Cormorant_15_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\AMB\Amb_Design_Gate\Birds_RFX\RFX_Great_Cormoran\Amb_RFX_Bird_Great_Cormorant_15		103858
	185875362	Amb_RFX_Bird_Mistle_Thrush_15	C:\Users\RSTD\Documents\WwiseProjects\DarkWorld\.cache\Windows\SFX\Amb_RFX_Bird_Mistle_Thrush_15_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\AMB\Amb_Design_Gate\Birds_RFX\RFX_Mistle_Thrush\Amb_RFX_Bird_Mistle_Thrush_15		160110
	186667342	Amb_RFX_Bird_Rock_Sparrow_C_04	C:\Users\RSTD\Documents\WwiseProjects\DarkWorld\.cache\Windows\SFX\Amb_RFX_Bird_Rock_Sparrow_C_04_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\AMB\Amb_Design_Gate\Birds_RFX\RFX_Rock_Sparrow\Amb_RFX_Bird_Rock_Sparrow_C_04		47104
	190244123	Amb_RFX_Bird_Goldfinch_03 1	C:\Users\RSTD\Documents\WwiseProjects\DarkWorld\.cache\Windows\SFX\Amb_RFX_Bird_Goldfinch_03 1_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\AMB\Amb_Design_Gate\Birds_RFX\RFX_Eurasian_Goldfinch\Amb_RFX_Bird_Goldfinch_03 1		452636
	191725232	Amb_Branch_Rustle_Maple_Green_Tree_RFX-006	C:\Users\RSTD\Documents\WwiseProjects\DarkWorld\.cache\Windows\SFX\Amb_Branch_Rustle_Maple_Green_Tree_RFX-006_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\AMB\Amb_Design_Gate\Branch_Rustle\Branch_Rustle_Maple_Green_Tree_RFX\Amb_Branch_Rustle_Maple_Green_Tree_RFX-006		434432
	193836498	Amb_RFX_Bird_Eurasian_Golden_Oriole_A_01	C:\Users\RSTD\Documents\WwiseProjects\DarkWorld\.cache\Windows\SFX\Amb_RFX_Bird_Eurasian_Golden_Oriole_A_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\AMB\Amb_Design_Gate\Birds_RFX\RFX_Eurasian_Golden_Oriole\Amb_RFX_Bird_Eurasian_Golden_Oriole_A_01		82384
	194044872	Amb_Wind_Tree_Lush_Med_RFX-015	C:\Users\RSTD\Documents\WwiseProjects\DarkWorld\.cache\Windows\SFX\Amb_Wind_Tree_Lush_Med_RFX-015_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\AMB\Amb_Design_Gate\Branch_Rustle\Amb_Wind_Tree_Lush_Med_RFX\Amb_Wind_Tree_Lush_Med_RFX-015		1764064
	198161738	Amb_RFX_Bird_Great_Tit_01	C:\Users\RSTD\Documents\WwiseProjects\DarkWorld\.cache\Windows\SFX\Amb_RFX_Bird_Great_Tit_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\AMB\Amb_Design_Gate\Birds_RFX\RFX_Bird_Great_Tit\Amb_RFX_Bird_Great_Tit_01		1224320
	201193254	Amb_RFX_Bird_Blackbird_04	C:\Users\RSTD\Documents\WwiseProjects\DarkWorld\.cache\Windows\SFX\Amb_RFX_Bird_Blackbird_04_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\AMB\Amb_Design_Gate\Birds_RFX\RFX_Blackbird\Amb_RFX_Bird_Blackbird_04		378320
	201495576	Amb_RFX_Insect_Grasshopper_A_01	C:\Users\RSTD\Documents\WwiseProjects\DarkWorld\.cache\Windows\SFX\Amb_RFX_Insect_Grasshopper_A_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\AMB\Amb_Design_Gate\Insect_RFX\RFX_Insect_Grasshopper\Amb_RFX_Insect_Grasshopper_A_01		595010
	209477513	Amb_RFX_Insect_Cricket_H_02	C:\Users\RSTD\Documents\WwiseProjects\DarkWorld\.cache\Windows\SFX\Amb_RFX_Insect_Cricket_H_02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\AMB\Amb_Design_Gate\Insect_RFX\RFX_Insect_Cricket_H\Amb_RFX_Insect_Cricket_H_02		360122
	210186342	Amb_RFX_Insect_Cricket_G_03	C:\Users\RSTD\Documents\WwiseProjects\DarkWorld\.cache\Windows\SFX\Amb_RFX_Insect_Cricket_G_03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\AMB\Amb_Design_Gate\Insect_RFX\RFX_Insect_Cricket_G\Amb_RFX_Insect_Cricket_G_03		363686
	212259580	Amb_RFX_Bird_Eurasian_Tree_Sparrow_B_04	C:\Users\RSTD\Documents\WwiseProjects\DarkWorld\.cache\Windows\SFX\Amb_RFX_Bird_Eurasian_Tree_Sparrow_B_04_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\AMB\Amb_Design_Gate\Birds_RFX\RFX_Eurasian_Tree_Sparrow\Amb_RFX_Bird_Eurasian_Tree_Sparrow_B_04		32404
	220638617	Amb_RFX_Bird_Eurasian_Scops_Owl_C_01	C:\Users\RSTD\Documents\WwiseProjects\DarkWorld\.cache\Windows\SFX\Amb_RFX_Bird_Eurasian_Scops_Owl_C_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\AMB\Amb_Design_Gate\Birds_RFX\RFX_Eurasian_Scops_Owl\Amb_RFX_Bird_Eurasian_Scops_Owl_C_01		44164
	236134390	Amb_RFX_Bird_Eurasian_Skylark_03	C:\Users\RSTD\Documents\WwiseProjects\DarkWorld\.cache\Windows\SFX\Amb_RFX_Bird_Eurasian_Skylark_03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\AMB\Amb_Design_Gate\Birds_RFX\RFX_Eurasian_Skylark\Amb_RFX_Bird_Eurasian_Skylark_03		1014150
	239474561	Amb_RFX_Animal_Squirrel_B_Main_02	C:\Users\RSTD\Documents\WwiseProjects\DarkWorld\.cache\Windows\SFX\Amb_RFX_Animal_Squirrel_B_Main_02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\AMB\Amb_Design_Gate\RFX_Squirrel\Amb_RFX_Animal_Squirrel_B_Main_02		795316
	267827001	Amb_Wind_Tree_Lush_Med_RFX-005	C:\Users\RSTD\Documents\WwiseProjects\DarkWorld\.cache\Windows\SFX\Amb_Wind_Tree_Lush_Med_RFX-005_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\AMB\Amb_Design_Gate\Branch_Rustle\Amb_Wind_Tree_Lush_Med_RFX\Amb_Wind_Tree_Lush_Med_RFX-005		970264
	270030572	Amb_Branch_Rustle_Maple_Green_Tree_RFX-008	C:\Users\RSTD\Documents\WwiseProjects\DarkWorld\.cache\Windows\SFX\Amb_Branch_Rustle_Maple_Green_Tree_RFX-008_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\AMB\Amb_Design_Gate\Branch_Rustle\Branch_Rustle_Maple_Green_Tree_RFX\Amb_Branch_Rustle_Maple_Green_Tree_RFX-008		711308
	271201983	Amb_RFX_Bird_Grey_Heron_A_01	C:\Users\RSTD\Documents\WwiseProjects\DarkWorld\.cache\Windows\SFX\Amb_RFX_Bird_Grey_Heron_A_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\AMB\Amb_Design_Gate\Birds_RFX\RFX_Grey_Heron\Amb_RFX_Bird_Grey_Heron_A_01		88264
	276208213	Amb_Branch_Rustle_Apple_Tree_RFX-002	C:\Users\RSTD\Documents\WwiseProjects\DarkWorld\.cache\Windows\SFX\Amb_Branch_Rustle_Apple_Tree_RFX-002_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\AMB\Amb_Design_Gate\Branch_Rustle\Branch_Rustle_Apple_Tree_RFX\Amb_Branch_Rustle_Apple_Tree_RFX-002		432514
	280194026	Amb_RFX_Bird_Tawny_Pipit_C_01	C:\Users\RSTD\Documents\WwiseProjects\DarkWorld\.cache\Windows\SFX\Amb_RFX_Bird_Tawny_Pipit_C_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\AMB\Amb_Design_Gate\Birds_RFX\RFX_Tawny_Pipit\Amb_RFX_Bird_Tawny_Pipit_C_01		55924
	281881072	Amb_RFX_Bird_Dead_Sea_Sparrow_A_01	C:\Users\RSTD\Documents\WwiseProjects\DarkWorld\.cache\Windows\SFX\Amb_RFX_Bird_Dead_Sea_Sparrow_A_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\AMB\Amb_Design_Gate\Birds_RFX\RFX_Dead_Sea_Sparrow\Amb_RFX_Bird_Dead_Sea_Sparrow_A_01		91204
	285708362	Amb_RFX_Insect_Bee_05	C:\Users\RSTD\Documents\WwiseProjects\DarkWorld\.cache\Windows\SFX\Amb_RFX_Insect_Bee_05_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\AMB\Amb_Design_Gate\Insect_RFX\RFX_Bee\Amb_RFX_Insect_Bee_05		415022
	286737223	Amb_RFX_Bird_Black_Redstart_03	C:\Users\RSTD\Documents\WwiseProjects\DarkWorld\.cache\Windows\SFX\Amb_RFX_Bird_Black_Redstart_03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\AMB\Amb_Design_Gate\Birds_RFX\RFX_Alpine_Black_Redstart\Amb_RFX_Bird_Black_Redstart_03		240068
	292045712	Amb_RFX_Bird_Boreal_Owl_A_08	C:\Users\RSTD\Documents\WwiseProjects\DarkWorld\.cache\Windows\SFX\Amb_RFX_Bird_Boreal_Owl_A_08_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\AMB\Amb_Design_Gate\Birds_RFX\RFX_Boreal_Owl\Amb_RFX_Bird_Boreal_Owl_A_08		97084
	296320391	Amb_RFX_Bird_Tree_Pipit_04	C:\Users\RSTD\Documents\WwiseProjects\DarkWorld\.cache\Windows\SFX\Amb_RFX_Bird_Tree_Pipit_04_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\AMB\Amb_Design_Gate\Birds_RFX\RFX_Tree_Pipit\Amb_RFX_Bird_Tree_Pipit_04		265422
	297818444	Amb_RFX_Bird_Common_Cuckoo_B_01	C:\Users\RSTD\Documents\WwiseProjects\DarkWorld\.cache\Windows\SFX\Amb_RFX_Bird_Common_Cuckoo_B_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\AMB\Amb_Design_Gate\Birds_RFX\RFX_Common_Cuckoo\Amb_RFX_Bird_Common_Cuckoo_B_01		111788
	301031283	Amb_RFX_Bird_Tawny_Pipit_D_01	C:\Users\RSTD\Documents\WwiseProjects\DarkWorld\.cache\Windows\SFX\Amb_RFX_Bird_Tawny_Pipit_D_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\AMB\Amb_Design_Gate\Birds_RFX\RFX_Tawny_Pipit\Amb_RFX_Bird_Tawny_Pipit_D_01		54766
	302330674	Amb_RFX_Bird_Common_Starling_B_14	C:\Users\RSTD\Documents\WwiseProjects\DarkWorld\.cache\Windows\SFX\Amb_RFX_Bird_Common_Starling_B_14_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\AMB\Amb_Design_Gate\Birds_RFX\RFX_Common_Starling\Amb_RFX_Bird_Common_Starling_B_14		202924
	303907767	Amb_RFX_Bird_Mistle_Thrush_01	C:\Users\RSTD\Documents\WwiseProjects\DarkWorld\.cache\Windows\SFX\Amb_RFX_Bird_Mistle_Thrush_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\AMB\Amb_Design_Gate\Birds_RFX\RFX_Mistle_Thrush\Amb_RFX_Bird_Mistle_Thrush_01		138660
	308099290	Amb_RFX_Bird_Common_Linnet_06 1	C:\Users\RSTD\Documents\WwiseProjects\DarkWorld\.cache\Windows\SFX\Amb_RFX_Bird_Common_Linnet_06 1_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\AMB\Amb_Design_Gate\Birds_RFX\RFX_Common_Linnet\Amb_RFX_Bird_Common_Linnet_06 1		557988
	308412496	Amb_RFX_Bird_Spanish_Sparrow_D_09	C:\Users\RSTD\Documents\WwiseProjects\DarkWorld\.cache\Windows\SFX\Amb_RFX_Bird_Spanish_Sparrow_D_09_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\AMB\Amb_Design_Gate\Birds_RFX\RFX_Spanish_Sparrow\Amb_RFX_Bird_Spanish_Sparrow_D_09		44880
	314134142	Amb_RFX_Bird_Great_Spotted_Cuckoo_B_05	C:\Users\RSTD\Documents\WwiseProjects\DarkWorld\.cache\Windows\SFX\Amb_RFX_Bird_Great_Spotted_Cuckoo_B_05_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\AMB\Amb_Design_Gate\Birds_RFX\RFX_Great_Spotted_Cuckoo\Amb_RFX_Bird_Great_Spotted_Cuckoo_B_05		226444
	321223482	Amb_RFX_Insect_Fly_C_01	C:\Users\RSTD\Documents\WwiseProjects\DarkWorld\.cache\Windows\SFX\Amb_RFX_Insect_Fly_C_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\AMB\Amb_Design_Gate\Insect_RFX\RFX_Insect_Fly\Amb_RFX_Insect_Fly_C_01		306764
	321847514	Amb_RFX_Bird_Common_Greenshank_01 1	C:\Users\RSTD\Documents\WwiseProjects\DarkWorld\.cache\Windows\SFX\Amb_RFX_Bird_Common_Greenshank_01 1_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\AMB\Amb_Design_Gate\Birds_RFX\RFX_Common_Greenshank\Amb_RFX_Bird_Common_Greenshank_01 1		52988
	323431156	Amb_RFX_Animal_Squirrel_E_Main_01	C:\Users\RSTD\Documents\WwiseProjects\DarkWorld\.cache\Windows\SFX\Amb_RFX_Animal_Squirrel_E_Main_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\AMB\Amb_Design_Gate\RFX_Squirrel\Amb_RFX_Animal_Squirrel_E_Main_01		365370
	325699247	Amb_RFX_Bird_Great_Tit_08	C:\Users\RSTD\Documents\WwiseProjects\DarkWorld\.cache\Windows\SFX\Amb_RFX_Bird_Great_Tit_08_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\AMB\Amb_Design_Gate\Birds_RFX\RFX_Bird_Great_Tit\Amb_RFX_Bird_Great_Tit_08		292150
